render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,27.7777777777778,36.0,118.0,37.147,0.415,273.375,105.0625,26.649356842041,106.087604522705,3506,1008,0,219,2
2,0,11.8652222222222,84.2799217133172,118.0,37.147,0.415,271.0625,105.0625,26.6433296203613,106.086688995361,3506,1008,0,219,2
3,0,7.423,134.716421931833,118.0,37.147,0.415,271.0625,105.0625,26.6433296203613,106.088050842285,3506,1008,0,219,2
5,1,7.217,138.561729250381,14.0,415.907,0.047,271.3125,105.0625,26.6435241699219,106.155902862549,3513,1009,0,220,4
6,2,13.5656666666665,73.7155072855505,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.174625396729,3520,1010,0,221,6
7,2,2.75233333333354,363.328085260963,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.175987243652,3520,1010,0,221,6
8,2,13.9143333333331,71.8683372062393,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.177486419678,3520,1010,0,221,6
9,2,8.74900000000021,114.298777003083,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.178848266602,3520,1010,0,221,6
10,2,6.918,144.550448106389,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.180210113525,3520,1010,0,221,6
11,2,7.935,126.023944549464,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.181755065918,3520,1010,0,221,6
12,2,8.33333333333333,120.0,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.183116912842,3520,1010,0,221,6
13,2,8.03266666666667,124.491659058843,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.184478759766,3520,1010,0,221,6
14,2,8.33333333333333,120.0,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.185840606689,3520,1010,0,221,6
15,2,8.33333333333333,120.0,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.187477111816,3520,1010,0,221,6
16,2,8.33333333333333,120.0,14.0,415.907,0.047,271.5625,105.0625,26.6437187194824,106.18883895874,3520,1010,0,221,6
17,3,8.33333333333333,120.0,14.0,415.907,0.047,271.8125,105.0625,26.643913269043,106.206798553467,3526,1011,0,220,7
18,3,8.33333333333333,120.0,14.0,415.907,0.047,271.8125,105.0625,26.643913269043,106.208160400391,3526,1011,0,220,7
19,3,8.33333333333333,120.0,14.0,415.907,0.047,271.8125,105.0625,26.643913269043,106.209522247314,3526,1011,0,220,7
