render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,74.1666666666667,13.4831460674157,1.0,51.363,0.149,257.125,98.8125,25.638599395752,97.8759498596191,3216,870,0,197,2
2,0,15.0313333333333,66.5276976981417,1.0,51.363,0.149,254.8125,98.8125,25.6325721740723,97.8785552978516,3216,870,0,197,2
3,1,63.2546666666667,15.8091102632744,1.0,51.363,0.149,254.8125,98.8125,25.6325721740723,97.8799171447754,3216,870,0,197,2
5,3,16.6666666666667,60.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9730224609375,3237,873,0,198,8
6,3,4.3673333333335,228.97267592733,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9737434387207,3236,873,0,198,7
7,3,8.443,118.441312329741,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9738922119141,3234,873,0,198,6
8,3,7.453,134.174158057158,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9753913879395,3234,873,0,198,6
9,3,6.988,143.102461362335,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9767532348633,3234,873,0,198,6
10,3,7.045,141.94464158978,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9781150817871,3234,873,0,198,6
11,3,6.964,143.595634692705,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9796600341797,3234,873,0,198,6
12,3,6.66666666666667,150.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9810218811035,3234,873,0,198,6
13,3,8.836,113.173381620643,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9823837280273,3234,873,0,198,6
14,3,8.223,121.610117961814,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9837455749512,3234,873,0,198,6
15,3,8.441,118.46937566639,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9853820800781,3234,873,0,198,6
16,3,8.3,120.481927710843,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.986743927002,3234,873,0,198,6
17,4,8.266,120.977498185338,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9881057739258,3234,873,0,196,6
18,4,8.568,116.71335200747,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9894676208496,3234,873,0,196,6
19,4,8.145,122.774708410068,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9908294677734,3234,873,0,196,6
20,4,8.509,117.522623104948,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9921913146973,3234,873,0,196,6
21,4,8.293,120.58362474376,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9932327270508,3233,873,0,196,5
22,4,8.25,121.212121212121,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9931297302246,3231,873,0,196,3
23,4,8.342,119.875329657157,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9944915771484,3231,873,0,196,3
24,4,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9921913146973,3225,873,0,196,0
25,4,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9935531616211,3225,873,0,196,0
26,4,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9949150085449,3225,873,0,196,0
27,4,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9962768554688,3225,873,0,196,0
28,4,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9976387023926,3225,873,0,196,0
29,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,97.9990005493164,3225,873,0,196,0
30,5,8.337,119.947223221782,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0010032653809,3225,873,0,196,0
31,5,8.369,119.488588839766,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0023651123047,3225,873,0,196,0
32,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0037269592285,3225,873,0,196,0
33,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0050888061523,3225,873,0,196,0
34,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0064506530762,3225,873,0,196,0
35,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0078125,3225,873,0,196,0
36,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0091743469238,3225,873,0,196,0
37,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0105361938477,3225,873,0,196,0
38,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0118980407715,3225,873,0,196,0
39,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0132598876953,3225,873,0,196,0
40,5,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0146217346191,3225,873,0,196,0
41,6,32.1313333333333,31.1222690208934,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.015983581543,3225,873,0,197,0
42,6,15.0283333333333,66.5409781523788,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0202522277832,3230,873,0,197,2
43,6,6.733,148.522204069508,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.021614074707,3230,873,0,197,2
44,6,6.512,153.562653562654,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0239372253418,3230,873,0,197,2
45,6,6.15,162.60162601626,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0252990722656,3230,873,0,197,2
46,6,6.35,157.48031496063,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0266609191895,3230,873,0,197,2
47,6,6.746,148.235991698784,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0280227661133,3230,873,0,197,2
48,6,6.78,147.492625368732,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0293846130371,3230,873,0,197,2
49,6,6.602,151.469251741896,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0307464599609,3230,873,0,197,2
50,7,6.66666666666667,150.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0321083068848,3230,873,0,196,2
51,7,6.66666666666667,150.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0334701538086,3230,873,0,196,2
52,7,6.66666666666667,150.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0348320007324,3230,873,0,196,2
53,7,6.66666666666667,150.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0361938476563,3230,873,0,196,2
54,7,6.94444444444444,144.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0375556945801,3230,873,0,196,2
55,7,8.21688888888871,121.700562527047,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0389175415039,3230,873,0,196,2
56,7,6.94444444444444,144.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0402793884277,3230,873,0,196,2
57,7,7.14285714285714,140.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0416412353516,3230,873,0,196,2
58,7,7.14285714285714,140.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0430030822754,3230,873,0,196,2
59,7,7.14285714285714,140.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0443649291992,3230,873,0,196,2
60,7,7.14285714285714,140.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.045726776123,3230,873,0,196,2
61,7,7.14285714285714,140.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0470886230469,3230,873,0,196,2
62,7,7.34126984126985,136.216216216216,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0484504699707,3230,873,0,196,2
63,7,7.14285714285714,140.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0498123168945,3230,873,0,196,2
64,7,7.97347619047637,125.41581314238,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0511741638184,3230,873,0,196,2
65,8,8.389,119.203719156038,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0557594299316,3230,873,0,197,2
66,8,8.418,118.793062485151,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0680618286133,3230,873,0,197,2
67,8,8.124,123.092072870507,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0694236755371,3230,873,0,197,2
68,8,8.506,117.564072419469,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0707855224609,3230,873,0,197,2
69,8,8.314,120.279047389945,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0721473693848,3230,873,0,197,2
70,8,8.384,119.274809160305,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0735092163086,3230,873,0,197,2
71,8,8.312,120.307988450433,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0748710632324,3230,873,0,197,2
72,8,8.248,121.241513094083,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0791168212891,3235,873,0,197,4
73,8,8.424,118.708452041785,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0804786682129,3235,873,0,197,4
74,8,8.388,119.217930376729,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0876083374023,3245,873,0,197,8
75,8,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.0889701843262,3245,873,0,197,8
76,8,8.33333333333333,120.0,9.0,308.854,0.161,255.5625,98.8125,25.6331558227539,98.09033203125,3245,873,0,197,8
77,9,12.0143333333333,83.2339150459174,9.0,308.854,0.161,256.0625,98.8125,25.6355667114258,98.4841251373291,3272,878,0,197,11
78,9,9.09090909090909,110.0,9.0,308.854,0.161,256.0625,98.8125,25.6355667114258,98.5074367523193,3272,878,0,197,11
79,9,9.09090909090909,110.0,9.0,308.854,0.161,256.0625,98.8125,25.6355667114258,98.5087985992432,3272,878,0,197,11
80,9,9.09090909090909,110.0,9.0,308.854,0.161,256.5625,98.8125,25.6379776000977,98.5505084991455,3287,881,0,199,13
81,9,9.09090909090909,110.0,9.0,308.854,0.161,256.5625,98.8125,25.6379776000977,98.5518703460693,3287,881,0,199,13
82,9,9.09090909090909,110.0,9.0,308.854,0.161,256.5625,98.8125,25.6379776000977,98.5532321929932,3287,881,0,199,13
83,9,9.09090909090909,110.0,9.0,308.854,0.161,256.5625,98.8125,25.6379776000977,98.5533809661865,3285,881,0,199,12
84,9,9.09090909090909,110.0,9.0,308.854,0.161,257.3125,98.8125,25.6385517120361,99.2196607589722,3315,886,0,203,16
85,9,8.33333333333333,120.0,9.0,308.854,0.161,257.3125,98.8125,25.6385517120361,99.2199087142944,3313,886,0,203,15
86,9,8.33333333333333,120.0,9.0,308.854,0.161,257.3125,98.8125,25.6385517120361,99.2212705612183,3313,886,0,203,15
87,10,21.6649696969697,46.1574612836809,9.0,308.854,0.161,266.75,100.0625,25.6614742279053,101.748369216919,3778,973,0,230,77
88,10,11.1111111111111,90.0,9.0,308.854,0.161,266.5,100.0625,25.6605854034424,101.751020431519,3779,973,0,231,77
89,10,9.61655555555538,103.987336653227,9.0,308.854,0.161,268.5,100.0625,25.6702289581299,101.909925460815,3837,983,0,238,85
90,10,11.1111111111111,90.0,9.0,308.854,0.161,268.5,100.0625,25.6702289581299,101.911096572876,3829,983,0,240,82
91,10,11.1111111111111,90.0,9.0,308.854,0.161,268.5,100.0625,25.6702289581299,101.913732528687,3828,982,0,239,82
92,10,11.1111111111111,90.0,9.0,308.854,0.161,268.75,100.0625,25.6703777313232,101.956762313843,3847,987,0,247,84
93,10,11.1111111111111,90.0,9.0,308.854,0.161,271.5,101.0625,25.6716232299805,102.126634597778,3916,1003,0,259,89
94,10,11.1111111111111,90.0,9.0,308.854,0.161,271.5,101.0625,25.6716232299805,102.124357223511,3910,1003,0,259,86
95,10,11.1111111111111,90.0,9.0,308.854,0.161,271.75,101.0625,25.671817779541,102.137338638306,3912,1002,0,263,88
96,11,22.9606666666669,43.5527423710109,9.0,308.854,0.161,271.5,101.0625,25.6716690063477,102.195920944214,3917,1002,0,264,89
97,11,16.6666666666667,60.0,9.0,308.854,0.161,272.0,101.0625,25.6720275878906,102.490029335022,3933,1001,0,265,93
98,11,16.6666666666667,60.0,9.0,308.854,0.161,272.0,101.0625,25.6720275878906,102.452801704407,3906,995,0,263,87
99,11,12.0493333333333,82.9921434104239,9.0,308.854,0.161,272.0,101.0625,25.6720123291016,102.460988044739,3892,995,0,265,79
100,11,12.329,81.1095790412848,9.0,308.854,0.161,272.5,101.3125,25.672176361084,103.210889816284,3897,996,0,268,76
101,11,8.669,115.353558657285,9.0,308.854,0.161,272.5,101.3125,25.672176361084,103.192571640015,3886,994,0,267,74
102,11,8.425,118.694362017804,9.0,308.854,0.161,272.25,101.3125,25.6720275878906,103.194307327271,3884,994,0,268,73
103,12,9.587,104.307916970898,9.0,308.854,0.161,272.25,101.3125,25.6720275878906,103.139406204224,3856,985,0,263,73
104,12,8.803,113.597637169147,9.0,308.854,0.161,271.5,101.3125,25.6695289611816,103.168546676636,3868,987,0,265,76
105,12,9.52380952380952,105.0,9.0,308.854,0.161,276.5,105.3125,25.6704597473145,103.298089981079,3912,999,0,268,79
106,12,10.0,100.0,9.0,308.854,0.161,278.875,105.3125,25.6727447509766,104.128314971924,3980,1007,0,277,92
107,12,10.0,100.0,9.0,308.854,0.161,278.625,105.3125,25.6705131530762,104.143463134766,3979,1009,0,277,90
108,12,10.0,100.0,9.0,308.854,0.161,278.625,105.3125,25.6705131530762,104.146110534668,3981,1009,0,277,91
109,12,9.72222222222222,102.857142857143,104.0,34.935,0.147,278.625,105.3125,25.6705131530762,104.143207550049,3974,1009,0,277,89
110,12,9.72222222222222,102.857142857143,104.0,34.935,0.147,278.625,105.3125,25.6705131530762,104.142387390137,3970,1009,0,277,87
111,12,9.72222222222222,102.857142857143,104.0,34.935,0.147,278.625,105.3125,25.6705131530762,104.151397705078,3980,1009,0,282,88
112,12,9.72222222222222,102.857142857143,104.0,34.935,0.147,278.625,105.3125,25.6705131530762,104.174198150635,3980,1011,0,282,84
113,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.125,105.3125,25.6710548400879,104.244560241699,3975,1008,0,282,85
114,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.125,105.3125,25.669002532959,104.27795791626,3994,1010,0,283,90
115,13,10.0,100.0,104.0,34.935,0.147,283.1875,105.3125,25.6736106872559,105.151350975037,4149,1023,0,304,120
116,13,10.0,100.0,104.0,34.935,0.147,281.9375,105.3125,25.3490257263184,104.957060813904,4082,1006,0,293,119
117,13,10.0,100.0,104.0,34.935,0.147,279.4375,105.3125,25.3389930725098,104.945689201355,4080,1006,0,292,119
118,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.4375,105.3125,25.3389930725098,104.939272880554,4066,1006,0,292,113
119,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.4375,105.3125,25.3389930725098,104.953742027283,4070,1007,0,292,112
120,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.625,105.3125,25.3392028808594,104.851084709167,4036,997,0,285,110
121,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,278.875,105.3125,25.332706451416,104.862261772156,4030,996,0,284,108
122,13,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.375,105.3125,25.333065032959,104.860621452332,4015,996,0,284,105
123,14,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.375,105.3125,25.3329734802246,104.97539806366,4039,997,0,284,110
124,14,9.72222222222222,102.857142857143,104.0,34.935,0.147,279.125,105.3125,25.3327026367188,105.020853996277,4036,997,0,282,110
125,14,9.72222222222222,102.857142857143,104.0,34.935,0.147,283.6875,106.3125,25.3376960754395,105.387244224548,4182,1027,0,312,130
126,14,9.72222222222222,102.857142857143,104.0,34.935,0.147,283.3125,106.3125,25.3341369628906,105.381247520447,4171,1027,0,312,128
127,14,9.72222222222222,102.857142857143,104.0,34.935,0.147,283.3125,106.3125,25.3341369628906,105.379420280457,4166,1027,0,312,125
128,14,9.72222222222222,102.857142857143,104.0,34.935,0.147,283.3125,106.3125,25.3341369628906,105.408324241638,4181,1028,0,311,127
129,14,9.66941269841269,103.418897423228,104.0,34.935,0.147,283.8125,106.3125,25.3346786499023,105.421843528748,4186,1029,0,312,128
130,14,9.465,105.652403592182,104.0,34.935,0.147,283.75,106.3125,25.3346939086914,105.200167655945,4120,1013,0,302,123
131,14,8.639,115.754138210441,104.0,34.935,0.147,281.625,106.3125,25.3324813842773,105.164816856384,4084,1012,0,299,110
132,14,7.965,125.549278091651,104.0,34.935,0.147,281.375,106.3125,25.3322105407715,105.155898094177,4069,1012,0,298,102
133,14,8.969,111.495149960977,104.0,34.935,0.147,283.5,106.3125,25.334300994873,105.357054710388,4135,1020,0,305,110
134,15,9.72222222222222,102.857142857143,104.0,34.935,0.147,284.75,107.3125,25.3345718383789,105.349425315857,4122,1019,0,305,105
