render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,42.3333333333333,23.6220472440945,1.0,46.564,0.013,0.0,0.0,0.0,153.062867164612,3303,871,0,0,2
2,0,20.9766666666667,47.6720165262991,1.0,46.564,0.013,0.0,0.0,0.0,153.064381599426,3303,871,0,0,2
3,0,4.146,241.196333815726,1.0,46.564,0.013,0.0,0.0,0.0,153.06574344635,3303,871,0,0,2
4,0,5.343,187.160771102377,1.0,46.564,0.013,0.0,0.0,0.0,153.067151069641,3303,871,0,0,2
5,0,6.903,144.864551644213,1.0,46.564,0.013,0.0,0.0,0.0,153.068604469299,3303,871,0,0,2
6,0,6.899,144.94854326714,1.0,46.564,0.013,0.0,0.0,0.0,153.073395729065,3303,871,0,0,2
7,1,7.095,140.944326990839,1.0,46.564,0.013,0.0,0.0,0.0,153.07489490509,3303,871,0,0,2
8,1,6.704,149.164677804296,1.0,46.564,0.013,0.0,0.0,0.0,153.076256752014,3303,871,0,0,2
9,1,6.9,144.927536231884,1.0,46.564,0.013,0.0,0.0,0.0,153.077618598938,3303,871,0,0,2
10,1,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.090004920959,3310,872,0,0,4
11,1,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.091366767883,3310,872,0,0,4
12,1,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.092728614807,3310,872,0,0,4
13,1,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.094090461731,3310,872,0,0,4
14,1,6.94444444444444,144.0,1.0,46.564,0.013,0.0,0.0,0.0,153.095726966858,3310,872,0,0,4
15,1,7.735888888889,129.267627077257,1.0,46.564,0.013,0.0,0.0,0.0,153.097088813782,3310,872,0,0,4
16,1,6.94444444444444,144.0,1.0,46.564,0.013,0.0,0.0,0.0,153.098450660706,3310,872,0,0,4
17,1,6.91055555555544,144.706166090524,1.0,46.564,0.013,0.0,0.0,0.0,153.099812507629,3310,872,0,0,4
18,1,6.898,144.969556393157,1.0,46.564,0.013,0.0,0.0,0.0,153.101174354553,3310,872,0,0,4
19,1,6.9,144.927536231884,1.0,46.564,0.013,0.0,0.0,0.0,153.102536201477,3310,872,0,0,4
20,1,6.9,144.927536231884,1.0,46.564,0.013,0.0,0.0,0.0,153.104310035706,3310,872,0,0,4
21,1,6.9,144.927536231884,1.0,46.564,0.013,0.0,0.0,0.0,153.105671882629,3310,872,0,0,4
22,2,6.9,144.927536231884,1.0,46.564,0.013,0.0,0.0,0.0,153.117814064026,3317,873,0,0,6
23,2,6.902,144.885540423066,1.0,46.564,0.013,0.0,0.0,0.0,153.11917591095,3317,873,0,0,6
24,2,6.897,144.990575612585,1.0,46.564,0.013,0.0,0.0,0.0,153.120537757874,3317,873,0,0,6
25,2,6.9,144.927536231884,1.0,46.564,0.013,0.0,0.0,0.0,153.121899604797,3317,873,0,0,6
26,2,6.901,144.906535284741,1.0,46.564,0.013,0.0,0.0,0.0,153.123261451721,3317,873,0,0,6
27,2,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.124623298645,3317,873,0,0,6
28,2,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.125985145569,3317,873,0,0,6
29,2,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.127987861633,3317,873,0,0,6
30,2,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.129349708557,3317,873,0,0,6
31,2,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.130711555481,3317,873,0,0,6
32,2,6.66666666666667,150.0,1.0,46.564,0.013,0.0,0.0,0.0,153.132073402405,3317,873,0,0,6
