render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,26.4073333333333,37.8682689152003,87.0,30.726,0.054,275.5,107.3125,25.998966217041,105.94455909729,3414,958,0,212,2
2,0,25.0,40.0,87.0,30.726,0.054,273.0,107.3125,25.9925384521484,105.943426132202,3414,958,0,212,2
3,0,8.72466666666666,114.617559410102,87.0,30.726,0.054,273.0,107.3125,25.9925384521484,105.944787979126,3414,958,0,212,2
5,2,10.584,94.4822373393802,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.028242111206,3428,960,0,214,6
6,2,9.07599999999996,110.180696342001,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.029695510864,3428,960,0,214,6
7,2,7.14400000000004,139.977603583426,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.031057357788,3428,960,0,214,6
8,2,12.5,80.0,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.032556533813,3428,960,0,214,6
9,2,10.0,100.0,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.033918380737,3428,960,0,214,6
10,2,8.71433333333333,114.753471292507,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.035280227661,3428,960,0,214,6
11,2,7.346,136.128505309012,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.036825180054,3428,960,0,214,6
12,2,9.52380952380952,105.0,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.040628433228,3428,960,0,214,6
13,2,29.0925238095238,34.3730920887873,28.0,320.198,0.053,273.5,107.3125,25.9929275512695,106.041990280151,3428,960,0,214,6
14,3,16.6666666666667,60.0,28.0,320.198,0.053,273.75,107.3125,25.9931221008301,106.059949874878,3434,961,0,212,7
15,3,15.556,64.2838776034971,28.0,320.198,0.053,273.75,107.3125,25.9931221008301,106.060373306274,3432,961,0,212,6
