render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,104.21,9.59600806064677,1.0,76.937,253.941,253.1875,98.4375,24.9528961181641,96.1380348205566,3165,831,0,191,2
2,1,57.916,17.2663858001243,6.0,104.139,0.068,250.9375,98.4375,24.946662902832,96.1549339294434,3172,832,0,192,4
3,1,12.6216666666666,79.2288392975045,6.0,104.139,0.068,250.9375,98.4375,24.946662902832,96.1562957763672,3172,832,0,192,4
5,3,16.6666666666667,60.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2312469482422,3186,834,0,193,8
6,3,0.8573749801144,1166.35080704894,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2300224304199,3182,834,0,193,5
7,3,6.09929168655227,163.953464007108,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2313842773438,3182,834,0,193,5
8,3,12.263,81.5461143276523,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2328834533691,3182,834,0,193,5
9,3,8.115,123.228589032656,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2330322265625,3180,834,0,193,4
10,3,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2343940734863,3180,834,0,193,4
11,3,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2359390258789,3180,834,0,193,4
12,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2373008728027,3180,834,0,190,4
13,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2386627197266,3180,834,0,190,4
14,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2400245666504,3180,834,0,190,4
15,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2416610717773,3180,834,0,190,4
16,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2430229187012,3180,834,0,190,4
17,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.244384765625,3180,834,0,190,4
18,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2457466125488,3180,834,0,190,4
19,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2471084594727,3180,834,0,190,4
20,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2470054626465,3178,834,0,190,2
21,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.248779296875,3178,834,0,190,2
22,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2476921081543,3174,834,0,190,0
23,4,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2490539550781,3174,834,0,190,0
24,5,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.250415802002,3174,834,0,191,0
25,5,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2517776489258,3174,834,0,191,0
26,5,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2531394958496,3174,834,0,191,0
27,5,8.33333333333333,120.0,6.0,104.139,0.068,251.4375,98.4375,24.9470520019531,96.2545013427734,3174,834,0,191,0
