render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,36.456,27.4303269694975,77.0,308.511,0.067,273.5,107.3125,25.998966217041,106.852836608887,3542,958,0,212,2
2,0,16.4613333333333,60.7484205410659,77.0,308.511,0.067,271.0,107.3125,25.9925384521484,106.851703643799,3542,958,0,212,2
3,0,7.856,127.291242362525,77.0,308.511,0.067,271.0,107.3125,25.9925384521484,106.853065490723,3542,958,0,212,2
5,2,11.592,86.2663906142167,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.936412811279,3556,960,0,214,6
6,2,9.15333333333312,109.249817916973,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.937866210938,3556,960,0,214,6
7,2,6.66066666666688,150.135121609444,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.939228057861,3556,960,0,214,6
8,2,12.5,80.0,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.940727233887,3556,960,0,214,6
9,2,10.0,100.0,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.942089080811,3556,960,0,214,6
10,2,8.32933333333333,120.057627661277,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.943450927734,3556,960,0,214,6
11,2,7.254,137.854976564654,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.944995880127,3556,960,0,214,6
12,2,7.571,132.082948091401,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.946357727051,3556,960,0,214,6
13,2,7.244,138.045278851463,77.0,308.511,0.067,271.5,107.3125,25.9929275512695,106.947719573975,3556,960,0,214,6
14,3,7.937,125.992188484314,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.965679168701,3562,961,0,212,7
15,3,7.336,136.314067611778,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.967315673828,3562,961,0,212,7
16,3,7.584,131.856540084388,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.968677520752,3562,961,0,212,7
17,3,7.79,128.369704749679,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.968826293945,3560,961,0,212,6
18,3,7.57575757575758,132.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.970188140869,3560,961,0,212,6
19,3,7.57575757575758,132.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.971549987793,3560,961,0,212,6
20,3,13.0238181818182,76.7823986821348,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.972911834717,3560,961,0,212,6
21,3,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.97395324707,3559,961,0,212,5
22,3,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.975315093994,3559,961,0,212,5
23,3,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.975463867188,3557,961,0,212,4
24,3,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.976825714111,3557,961,0,212,4
25,3,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.978187561035,3557,961,0,212,4
26,4,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.979549407959,3557,961,0,214,4
27,4,8.33333333333333,120.0,77.0,308.511,0.067,271.75,107.3125,25.9931221008301,106.980178833008,3556,961,0,214,3
