render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,36.749,27.2116248061172,125.0,1488.316,0.037,0.0,0.0,0.0,293.275639533997,7237,1173,0,0,138
2,0,0.2808750141412,3560.30244647279,125.0,1488.316,0.037,0.0,0.0,0.0,293.277306556702,7237,1173,0,0,138
3,0,0.58162497589365,1719.32093951697,125.0,1488.316,0.037,0.0,0.0,0.0,293.278668403625,7237,1173,0,0,138
4,0,4.60516667663182,217.147406428162,125.0,1488.316,0.037,0.0,0.0,0.0,293.280381202698,7237,1173,0,0,138
5,0,6.85433333333344,145.89310898215,125.0,1488.316,0.037,0.0,0.0,0.0,293.281834602356,7237,1173,0,0,138
6,0,5.55555555555555,180.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.28334903717,7237,1173,0,0,138
7,0,5.55555555555555,180.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.284848213196,7237,1173,0,0,138
8,0,5.55555555555555,180.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.28621006012,7237,1173,0,0,138
9,0,5.55555555555555,180.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.287571907043,7237,1173,0,0,138
10,0,5.55555555555555,180.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.289116859436,7237,1173,0,0,138
11,0,5.55555555555556,180.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.29063129425,7237,1173,0,0,138
12,0,6.6779999999999,149.745432764303,125.0,1488.316,0.037,0.0,0.0,0.0,293.302834510803,7244,1174,0,0,140
13,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.304348945618,7244,1174,0,0,140
14,0,6.901,144.906535284741,125.0,1488.316,0.037,0.0,0.0,0.0,293.305985450745,7244,1174,0,0,140
15,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.307499885559,7244,1174,0,0,140
16,0,6.901,144.906535284741,125.0,1488.316,0.037,0.0,0.0,0.0,293.308861732483,7244,1174,0,0,140
17,0,6.898,144.969556393157,125.0,1488.316,0.037,0.0,0.0,0.0,293.310223579407,7244,1174,0,0,140
18,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.311585426331,7244,1174,0,0,140
19,0,6.901,144.906535284741,125.0,1488.316,0.037,0.0,0.0,0.0,293.313099861145,7244,1174,0,0,140
20,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.315026283264,7244,1174,0,0,140
21,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.316388130188,7244,1174,0,0,140
22,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.317749977112,7244,1174,0,0,140
23,0,6.899,144.94854326714,125.0,1488.316,0.037,0.0,0.0,0.0,293.330105781555,7251,1175,0,0,142
24,0,6.902,144.885540423066,125.0,1488.316,0.037,0.0,0.0,0.0,293.331467628479,7251,1175,0,0,142
25,0,6.899,144.94854326714,125.0,1488.316,0.037,0.0,0.0,0.0,293.332829475403,7251,1175,0,0,142
26,0,6.9,144.927536231884,125.0,1488.316,0.037,0.0,0.0,0.0,293.334191322327,7251,1175,0,0,142
27,0,6.901,144.906535284741,125.0,1488.316,0.037,0.0,0.0,0.0,293.335705757141,7251,1175,0,0,142
28,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.34300327301,7251,1175,0,0,142
29,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.345005989075,7251,1175,0,0,142
30,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.346367835999,7251,1175,0,0,142
31,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.347882270813,7251,1175,0,0,142
32,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.349244117737,7251,1175,0,0,142
33,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.350605964661,7251,1175,0,0,142
34,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.351967811584,7251,1175,0,0,142
35,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.35363483429,7251,1175,0,0,142
36,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.354996681213,7251,1175,0,0,142
37,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.356358528137,7251,1175,0,0,142
38,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.367829322815,7257,1176,0,0,143
39,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.369191169739,7257,1176,0,0,143
40,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.370705604553,7257,1176,0,0,143
41,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.370854377747,7255,1176,0,0,142
42,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.372368812561,7255,1176,0,0,142
43,0,6.94444444444444,144.0,125.0,1488.316,0.037,0.0,0.0,0.0,293.374691963196,7255,1176,0,0,142
44,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.37620639801,7255,1176,0,0,142
45,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.377568244934,7255,1176,0,0,142
46,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.378930091858,7255,1176,0,0,142
47,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.380291938782,7255,1176,0,0,142
48,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.381806373596,7255,1176,0,0,142
49,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.383320808411,7255,1176,0,0,142
50,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.384682655334,7255,1176,0,0,142
51,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.386044502258,7255,1176,0,0,142
52,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.387558937073,7255,1176,0,0,142
53,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.388920783997,7255,1176,0,0,142
54,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.39028263092,7255,1176,0,0,142
55,0,6.94444444444444,144.0,50.0,58.363,0.051,0.0,0.0,0.0,293.391644477844,7255,1176,0,0,142
