render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,82.7453333333331,12.0852736911649,1.0,100.45,252.854,257.1875,98.4375,24.9528961181641,95.5404291152954,3155,831,0,191,2
2,1,24.8516666666669,40.2387499161689,6.0,98.384,0.028,254.6875,98.4375,24.9464683532715,95.5428171157837,3155,831,0,191,2
3,1,46.8993333333333,21.3222647088089,6.0,98.384,0.028,254.9375,98.4375,24.946662902832,95.5621500015259,3162,832,0,192,4
5,3,16.6666666666667,60.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.637188911438,3176,834,0,193,8
6,3,5.83033333333358,171.516780058308,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6366968154907,3173,834,0,193,6
7,3,6.594,151.653017895056,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6380586624146,3173,834,0,193,6
8,3,6.262,159.693388693708,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6395578384399,3173,834,0,193,6
9,3,6.302,158.679784195493,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6409196853638,3173,834,0,193,6
10,3,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6422815322876,3173,834,0,193,6
11,3,6.56533333333333,152.315190901706,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6438264846802,3173,834,0,193,6
12,3,6.656,150.240384615385,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.645188331604,3173,834,0,193,6
13,3,6.412,155.957579538366,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6465501785278,3173,834,0,193,6
14,3,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6479120254517,3173,834,0,193,6
15,4,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6495485305786,3173,834,0,190,6
16,4,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6509103775024,3173,834,0,190,6
17,4,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6522722244263,3173,834,0,190,6
18,4,6.695,149.365197908887,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6536340713501,3173,834,0,190,6
19,4,8.297,120.525491141376,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6549959182739,3173,834,0,190,6
20,4,8.271,120.904364647564,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6563577651978,3173,834,0,190,6
21,4,8.249,121.22681537156,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6573991775513,3172,834,0,190,5
22,4,8.417,118.807175953428,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6587610244751,3172,834,0,190,5
23,4,8.38,119.331742243437,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6586580276489,3170,834,0,190,3
24,4,8.399,119.061793070604,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6588068008423,3168,834,0,190,2
25,4,8.235,121.432908318154,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6577196121216,3164,834,0,190,0
26,4,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6590814590454,3164,834,0,190,0
27,4,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6604433059692,3164,834,0,190,0
28,5,8.35833333333333,119.641076769691,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6618051528931,3164,834,0,191,0
29,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6631669998169,3164,834,0,191,0
30,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6651697158813,3164,834,0,191,0
31,5,8.36533333333333,119.54096270322,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6665315628052,3164,834,0,191,0
32,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.667893409729,3164,834,0,191,0
33,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6692552566528,3164,834,0,191,0
34,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6706171035767,3164,834,0,191,0
35,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6719789505005,3164,834,0,191,0
36,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6733407974243,3164,834,0,191,0
37,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6747026443481,3164,834,0,191,0
38,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.676064491272,3164,834,0,191,0
39,5,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6774263381958,3164,834,0,191,0
40,6,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6787881851196,3164,834,0,191,0
41,6,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6801500320435,3164,834,0,191,0
42,6,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6815118789673,3164,834,0,191,0
43,6,8.33333333333333,120.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6857805252075,3169,834,0,191,2
44,6,39.6493333333333,25.2211050206813,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6881036758423,3169,834,0,191,2
45,6,14.9793333333333,66.7586452445592,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6894655227661,3169,834,0,191,2
46,6,6.779,147.514382652309,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6908273696899,3169,834,0,191,2
47,7,6.704,149.164677804296,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6921892166138,3169,834,0,190,2
48,7,7.157,139.723347771413,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6935510635376,3169,834,0,190,2
49,7,6.629,150.852315583044,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6949129104614,3169,834,0,190,2
50,7,6.727,148.654675189535,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6962747573853,3169,834,0,190,2
51,7,6.976,143.348623853211,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6976366043091,3169,834,0,190,2
52,7,6.86,145.772594752187,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.6989984512329,3169,834,0,190,2
53,7,6.514,153.515505066012,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7003602981567,3169,834,0,190,2
54,7,6.427,155.593589544111,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7017221450806,3169,834,0,190,2
55,7,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7030839920044,3169,834,0,190,2
56,7,6.66666666666667,150.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7044458389282,3169,834,0,190,2
57,7,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7058076858521,3169,834,0,190,2
58,7,6.72222222222222,148.760330578512,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7071695327759,3169,834,0,190,2
59,7,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7085313796997,3169,834,0,190,2
60,7,7.69888888888862,129.88887285323,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7098932266235,3169,834,0,190,2
61,7,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7112550735474,3169,834,0,190,2
62,8,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7253618240356,3169,834,0,191,2
63,8,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7267236709595,3169,834,0,191,2
64,8,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7280855178833,3169,834,0,191,2
65,8,6.94444444444444,144.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7308664321899,3169,834,0,191,2
66,8,7.14285714285714,140.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7322282791138,3169,834,0,191,2
67,8,8.13492063492064,122.926829268293,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7364740371704,3174,834,0,191,4
68,8,7.14285714285714,140.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7378358840942,3174,834,0,191,4
69,8,7.14285714285714,140.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7391977310181,3174,834,0,191,4
70,8,7.14285714285714,140.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7405595779419,3174,834,0,191,4
71,8,7.14285714285714,140.0,6.0,98.384,0.028,255.4375,98.4375,24.9470520019531,95.7419214248657,3174,834,0,191,4
72,8,7.14285714285714,140.0,70.0,309.533,0.028,255.4375,98.4375,24.9470520019531,95.7432832717896,3174,834,0,191,4
73,8,7.33471428571455,136.337962331764,70.0,309.533,0.028,255.4375,98.4375,24.9470520019531,95.7446451187134,3174,834,0,191,4
74,8,9.482,105.462982493145,70.0,309.533,0.028,255.4375,98.4375,24.9470520019531,95.7460069656372,3174,834,0,191,4
75,8,7.151,139.84058173682,70.0,309.533,0.028,255.4375,98.4375,24.9470520019531,95.747368812561,3174,834,0,191,4
76,9,12.733,78.5360873321291,70.0,309.533,0.028,255.9375,98.4375,24.949462890625,96.1560773849487,3211,839,0,191,11
77,9,7.40740740740741,135.0,70.0,309.533,0.028,255.9375,98.4375,24.949462890625,96.1575078964233,3211,839,0,191,11
78,9,7.57575757575758,132.0,70.0,309.533,0.028,255.9375,98.4375,24.949462890625,96.1588697433472,3211,839,0,191,11
79,9,7.57575757575758,132.0,70.0,309.533,0.028,256.4375,98.4375,24.9518737792969,96.2005796432495,3226,842,0,193,13
80,9,8.33333333333333,120.0,70.0,309.533,0.028,256.4375,98.4375,24.9518737792969,96.2019414901733,3226,842,0,193,13
81,9,8.33333333333333,120.0,70.0,309.533,0.028,256.4375,98.4375,24.9518737792969,96.2033033370972,3226,842,0,193,13
82,9,8.33333333333333,120.0,70.0,309.533,0.028,256.4375,98.4375,24.9518737792969,96.204665184021,3226,842,0,193,13
83,9,9.38907744107745,106.50673682006,70.0,309.533,0.028,257.1875,98.4375,24.9524478912354,96.8697204589844,3254,847,0,197,16
84,9,8.33333333333333,120.0,70.0,309.533,0.028,257.1875,98.4375,24.9524478912354,96.8699684143066,3252,847,0,197,15
85,9,8.33333333333333,120.0,70.0,309.533,0.028,257.1875,98.4375,24.9524478912354,96.8713302612305,3252,847,0,197,15
86,9,8.33333333333333,120.0,70.0,309.533,0.028,257.1875,98.4375,24.9524478912354,96.8726921081543,3252,847,0,197,15
87,10,28.439,35.1629804142199,70.0,309.533,0.028,267.125,98.9375,25.00075340271,99.712061882019,3695,904,0,221,79
88,10,11.603,86.1846074291132,70.0,309.533,0.028,267.625,98.9375,25.004430770874,99.8295621871948,3739,911,0,227,85
89,10,13.3333333333333,75.0,70.0,309.533,0.028,267.625,98.9375,25.004430770874,99.8305921554565,3730,910,0,230,82
90,10,8.92833333333306,112.002986746317,70.0,309.533,0.028,267.625,98.9375,25.004430770874,99.829062461853,3725,910,0,230,80
91,10,12.5,80.0,70.0,309.533,0.028,267.875,98.9375,25.0045795440674,99.8654317855835,3743,915,0,234,81
92,10,12.5,80.0,70.0,309.533,0.028,268.875,98.9375,25.0053329467773,99.9549741744995,3775,922,0,241,83
93,10,12.5,80.0,70.0,309.533,0.028,268.875,98.9375,25.0053329467773,99.946177482605,3765,920,0,242,81
94,11,12.5,80.0,70.0,309.533,0.028,274.125,102.9375,25.0152587890625,100.151618003845,3824,920,0,250,94
96,12,50.0,20.0,70.0,309.533,0.028,278.4375,102.9375,25.0202674865723,101.228644371033,3995,941,0,271,126
97,12,6.21400000000033,160.926939169609,70.0,309.533,0.028,277.0625,102.9375,25.0153923034668,101.194128990173,3905,942,0,274,92
98,13,14.255,70.1508242721852,70.0,309.533,0.028,279.0,103.1875,25.027229309082,101.721079826355,3930,950,0,289,86
99,13,10.645,93.9408172851104,70.0,309.533,0.028,278.25,103.1875,25.0239295959473,100.286486625671,3790,835,0,276,87
100,13,10.498,95.2562392836731,70.0,309.533,0.028,274.0,103.1875,23.8457870483398,100.229548454285,3747,833,0,277,78
101,13,10.0,100.0,70.0,309.533,0.028,273.5,103.1875,23.843376159668,100.195979118347,3764,829,0,267,84
102,13,11.1111111111111,90.0,70.0,309.533,0.028,277.0625,103.1875,23.8430023193359,101.240681648254,3905,851,0,294,103
103,13,11.1111111111111,90.0,70.0,309.533,0.028,277.0625,103.1875,23.8430023193359,101.193970680237,3878,847,0,292,101
104,13,11.1111111111111,90.0,70.0,309.533,0.028,276.5625,103.1875,23.8426132202148,101.093422889709,3846,837,0,285,101
105,13,11.1111111111111,90.0,70.0,309.533,0.028,275.5625,103.1875,23.8377914428711,101.072445869446,3832,834,0,281,98
