render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,59.1439999999999,16.9078858379548,1.0,44.868,0.011,0.0,0.0,0.0,160.600703239441,3476,981,0,0,2
2,0,16.6666666666667,60.0,1.0,44.868,0.011,0.0,0.0,0.0,160.602217674255,3476,981,0,0,2
3,0,0.59087498812005,1692.40536510377,1.0,44.868,0.011,0.0,0.0,0.0,160.60719203949,3476,981,0,0,2
4,0,4.16479167854668,240.108047936975,1.0,44.868,0.011,0.0,0.0,0.0,160.608599662781,3476,981,0,0,2
5,0,4.443,225.073148773351,1.0,44.868,0.011,0.0,0.0,0.0,160.610053062439,3476,981,0,0,2
6,1,4.16666666666667,240.0,1.0,44.868,0.011,0.0,0.0,0.0,160.611414909363,3476,981,0,0,2
7,1,4.16666666666667,240.0,1.0,44.868,0.011,0.0,0.0,0.0,160.612914085388,3476,981,0,0,2
8,1,4.16666666666667,240.0,1.0,44.868,0.011,0.0,0.0,0.0,160.614275932312,3476,981,0,0,2
9,1,5.57366666666667,179.415106751989,1.0,44.868,0.011,0.0,0.0,0.0,160.615637779236,3476,981,0,0,2
10,1,6.899,144.94854326714,1.0,44.868,0.011,0.0,0.0,0.0,160.617182731628,3476,981,0,0,2
11,1,6.9,144.927536231884,1.0,44.868,0.011,0.0,0.0,0.0,160.629385948181,3483,982,0,0,4
12,1,6.901,144.906535284741,1.0,44.868,0.011,0.0,0.0,0.0,160.630747795105,3483,982,0,0,4
13,1,6.901,144.906535284741,1.0,44.868,0.011,0.0,0.0,0.0,160.632109642029,3483,982,0,0,4
14,1,6.9,144.927536231884,1.0,44.868,0.011,0.0,0.0,0.0,160.633746147156,3483,982,0,0,4
15,1,6.899,144.94854326714,1.0,44.868,0.011,0.0,0.0,0.0,160.63510799408,3483,982,0,0,4
16,1,6.899,144.94854326714,1.0,44.868,0.011,0.0,0.0,0.0,160.636469841003,3483,982,0,0,4
17,1,6.9,144.927536231884,1.0,44.868,0.011,0.0,0.0,0.0,160.637831687927,3483,982,0,0,4
18,1,6.901,144.906535284741,1.0,44.868,0.011,0.0,0.0,0.0,160.639193534851,3483,982,0,0,4
19,1,6.9,144.927536231884,1.0,44.868,0.011,0.0,0.0,0.0,160.640555381775,3483,982,0,0,4
20,1,6.9,144.927536231884,1.0,44.868,0.011,0.0,0.0,0.0,160.642329216003,3483,982,0,0,4
21,1,10.468,95.5292319449752,1.0,44.868,0.011,0.0,0.0,0.0,160.643691062927,3483,982,0,0,4
22,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.655833244324,3490,983,0,0,6
23,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.657195091248,3490,983,0,0,6
24,2,5.80411111111106,172.291670654901,1.0,44.868,0.011,0.0,0.0,0.0,160.658556938171,3490,983,0,0,6
25,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.659918785095,3490,983,0,0,6
26,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.661280632019,3490,983,0,0,6
27,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.662642478943,3490,983,0,0,6
28,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.664004325867,3490,983,0,0,6
29,2,5.55555555555555,180.0,1.0,44.868,0.011,0.0,0.0,0.0,160.666007041931,3490,983,0,0,6
30,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.667368888855,3490,983,0,0,6
31,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.668730735779,3490,983,0,0,6
32,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.670092582703,3490,983,0,0,6
33,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.671454429626,3490,983,0,0,6
34,2,6.94444444444444,144.0,1.0,44.868,0.011,0.0,0.0,0.0,160.67281627655,3490,983,0,0,6
