render_frame,replay_frame,delta_ms,instant_fps,engine_fps,process_ms,physics_ms,video_mb,texture_mb,buffer_mb,static_mb,objects,nodes,orphans,draw_calls,tweens
1,0,25.0,40.0,103.0,44.103,0.069,273.5,107.3125,25.998966217041,105.137307167053,3393,958,0,212,2
2,0,22.523,44.3990587399547,103.0,44.103,0.069,271.0,107.3125,25.9925384521484,105.136174201965,3393,958,0,212,2
3,0,7.778,128.567755206994,103.0,44.103,0.069,271.0,107.3125,25.9925384521484,105.137536048889,3393,958,0,212,2
5,2,17.9020000000003,55.8596804826268,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.22089099884,3407,960,0,214,6
6,2,15.4313333333331,64.8032142394274,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.222344398499,3407,960,0,214,6
7,2,1.55766666666694,641.98587631061,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.223706245422,3407,960,0,214,6
8,2,16.1463333333333,61.9335659282809,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.225205421448,3407,960,0,214,6
9,2,7.659,130.565347956652,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.226567268372,3407,960,0,214,6
10,2,6.66666666666667,150.0,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.227929115295,3407,960,0,214,6
11,2,8.33333333333333,120.0,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.229474067688,3407,960,0,214,6
12,2,7.14285714285714,140.0,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.230835914612,3407,960,0,214,6
13,2,8.33333333333333,120.0,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.234639167786,3407,960,0,214,6
14,2,32.0381428571429,31.2127954625513,103.0,44.103,0.069,271.5,107.3125,25.9929275512695,105.236001014709,3407,960,0,214,6
15,3,16.6666666666667,60.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.254235267639,3413,961,0,212,7
16,3,16.16,61.8811881188119,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.254384040833,3411,961,0,212,6
17,3,7.975,125.391849529781,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.255013465881,3410,961,0,212,5
18,3,7.771,128.68356710848,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.255162239075,3408,961,0,212,4
19,3,7.926,126.167045167802,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.256524085999,3408,961,0,212,4
20,3,7.752,128.998968008256,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.257885932922,3408,961,0,212,4
21,3,7.864,127.161749745677,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.259659767151,3408,961,0,212,4
22,4,7.716,129.600829445308,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.261021614075,3408,961,0,214,4
23,4,7.819,127.893592531014,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.261651039124,3407,961,0,214,3
24,4,7.681,130.191381330556,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.263012886047,3407,961,0,214,3
25,4,7.889,126.75877804538,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.264374732971,3407,961,0,214,3
26,4,7.778,128.567755206994,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.264523506165,3405,961,0,214,2
27,4,7.949,125.801987671405,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.265885353088,3405,961,0,214,2
28,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.267247200012,3405,961,0,214,2
29,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.268609046936,3405,961,0,214,2
30,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.270611763,3405,961,0,214,2
31,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.271973609924,3405,961,0,214,2
32,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.273335456848,3405,961,0,214,2
33,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.274697303772,3405,961,0,214,2
34,4,7.57575757575758,132.0,23.0,298.774,0.024,271.75,107.3125,25.9931221008301,105.276059150696,3405,961,0,214,2
35,5,6.81236363636336,146.791929112849,23.0,298.774,0.024,273.25,107.3125,26.0003547668457,105.46568775177,3478,976,0,218,11
